User,Date,post_text,quotedPost_text,Reply_count,Repost_count,Like_count,View_count
@LadyMuthaFucknA,2026-01-12-13:44:25,Makan Bergizi Gratis,,0,0,0,5
@warta_desa,2026-01-12-13:36:10,"mulai dari PAUD hingga SMK—justru harus terbaring lemas di ranjang puskesmas dan rumah sakit akibat dugaan keracunan massal usai menyantap menu soto ayam dari Program Makan Bergizi Gratis (MBG), Jumat (9/1/2026).",,7,0,0,46
@Speaorb,2026-01-12-13:27:20,Pemerintah terus lakukan perbaikan proses administrasi sebagai wujud Kerja Nyata memastikan dana operasional makan bergizi gratis cair tepat waktu dan sasaran #LanjutkanMBG#LanjutkanMBG  #H2HseriesFinalEP#H2HseriesFinalEP  #JAEMINxLeeJeans#JAEMINxLeeJeans ,,0,0,0,10
@ANTARABengkulu,2026-01-12-13:20:57,"Sejumlah plafon bangunan Sekolah Dasar Negeri (SDN) 05 Pademangan Timur, Kecamatan Pademangan, Jakarta Utara (Jakut), roboh saat siswa menikmati Makan Bergizi Gratis (MBG) di Jakarta, Senin.",,1,0,1,86
@AlanOnniu,2026-01-12-13:19:53,Makan Bergizi Gratis,,0,0,0,9
@sppgtegalsari01,2026-01-12-13:10:43,"🍱Today's Menu – SPPG Tegalsari 01 Kota Tegal

Pada hari Senin, 12 Januari 2026 program Makan Bergizi Gratis (MBG) di SPPG Tegalsari 01, terlaksana dengan total 2749 porsi yang didistribusikan ke 23 sekolah dan 14 posyandu.

Semoga menu yang kami hidangkan dapat memenuhi",,1,0,0,47
@sppgtegalsari01,2026-01-12-13:04:03,"Pada hari Senin, 12 Januari 2026 program Makan Bergizi Gratis (MBG) di SPPG Tegalsari 01, terlaksana dengan total 2749 porsi yang didistribusikan ke 23 sekolah dan 14 posyandu.

Semoga menu yang kami hidangkan dapat memenuhi kebutuhan gizi harian, guna membantu pertumbuhan",,1,0,0,43
@akuratco,2026-01-12-12:59:31,"Sejumlah plafon bangunan SDN 05 Pademangan  Timur, Kecamatan Pademangan, Jakarta Utara (Jakut), roboh saat siswa  menikmati Makan Bergizi Gratis (MBG), Senin (12/1).

""Plafon  roboh saat siswa sedang sarapan MBG di kelas, dan guru langsung evakuasi  siswa ke lapangan,” kata",,1,0,0,122
@Malamhid,2026-01-12-12:56:25,"Nama program Makan Bergizi Gratis, tapi targetnya nol keracunan. Aneh bener. 🤦‍♂️🤦‍♂️🤦‍♂️",,0,0,0,73
@dinosartos,2026-01-12-12:51:29,"Isi piringmu, isi mimpimu dengan Program Makan Bergizi Gratis untuk masa depan anak Indonesia yang lebih cerah! #IsiPiringmuIsiMimpimu#IsiPiringmuIsiMimpimu  #MakanBergiziGratis#MakanBergiziGratis  #GenerasiEmas2045#GenerasiEmas2045  #AnakSehatCerdas#AnakSehatCerdas  #IndonesiaMaju#IndonesiaMaju ",,0,0,0,14
@dinosartos,2026-01-12-12:50:33,Negara hadir di meja makan anak dengan Program Makan Bergizi Gratis sebagai investasi nyata untuk generasi penerus bangsa! #MakanBergiziGratis#MakanBergiziGratis  #NegaraHadir#NegaraHadir  #GiziAnakIndonesia#GiziAnakIndonesia  #GenerasiSehat#GenerasiSehat  #InvestasiMasaDepan#InvestasiMasaDepan ,,0,0,0,10
@Kodim1314gorut,2026-01-12-12:48:43,"Sinergi Babinsa dan SPPG Sukseskan Program Gizi Masyarakat

Babinsa Koramil 1314-01/Kwandang Praka Melkisedak Djaha melaksanakan pendampingan pendistribusian Makan Bergizi Gratis bekerja sama dengan Satuan Pelayanan Pemenuhan Gizi (SPPG) Katialada, Kec. Kwandang, Kab. Gorut.",,0,0,0,27
@omongkosong404,2026-01-12-12:40:41,Dukung Program Makan Bergizi Gratis Indonesia Sehat. Program Makan Bergizi Gratis Untuk Kesejahteraan Masyarakat dan Tenaga Kerja. Kebijakan Ini Sejalan Dengan Asta Cita Presiden Prabowo Subianto Untuk Menciptakan Lapangan Kerja dan Memperkuat Ekonomi.#MBG#MBG  #fyp#fyp ,,0,0,0,39
@sisigelap404,2026-01-12-12:40:23,Dukung Program Makan Bergizi Gratis Indonesia Sehat. Program Makan Bergizi Gratis Untuk Kesejahteraan Masyarakat dan Tenaga Kerja. Kebijakan Ini Sejalan Dengan Asta Cita Presiden Prabowo Subianto Untuk Menciptakan Lapangan Kerja dan Memperkuat Ekonomi.#MBG#MBG  #fyp#fyp ,,0,0,0,39
@sisigelap404,2026-01-12-12:39:59,Kita Dukung Program Makan Bergizi Gratis (MBG) Untuk Indonesia Lebih Baik. Program Makan Bergizi Gratis (MBG) Dapat Menciptakan Ekosistem Berkelanjutan Demi Generasi Yang Unggul.#MBG#MBG  #fyp#fyp ,,0,0,0,17
@omongkosong404,2026-01-12-12:39:36,Kita Dukung Program Makan Bergizi Gratis (MBG) Untuk Indonesia Lebih Baik. Program Makan Bergizi Gratis (MBG) Dapat Menciptakan Ekosistem Berkelanjutan Demi Generasi Yang Unggul.#MBG#MBG  #fyp#fyp ,,0,0,0,14
@omongkosong404,2026-01-12-12:39:13,"Dukung Program Makan Bergizi Gratis Untuk Indonesia Lebih Baik, Makan Bergizi Gratis Wujudkan Indonesia Emas 2045 Dengan Membentuk Generasi Sehat, Cerdas dan Siap Bersaing Sejak Usia Dini.#MBG#MBG  #fyp#fyp ",,0,0,0,17
@sisigelap404,2026-01-12-12:38:18,"Dukung Program Makan Bergizi Gratis Untuk Indonesia Lebih Baik, Makan Bergizi Gratis Wujudkan Indonesia Emas 2045 Dengan Membentuk Generasi Sehat, Cerdas dan Siap Bersaing Sejak Usia Dini.#MBG#MBG  #fyp#fyp ",,0,0,0,18
@sisigelap404,2026-01-12-12:37:42,Dukung Program Makan Bergizi Gratis Untuk Indonesia Lebih Baik.#MBG#MBG  #fyp#fyp ,,0,0,0,14
@omongkosong404,2026-01-12-12:36:41,Dukung Program Makan Bergizi Gratis Untuk Indonesia Lebih Baik.#MBG#MBG  #fyp#fyp ,,0,0,0,15
@omongkosong404,2026-01-12-12:36:34,"Dukung Program Makan Bergizi Gratis, Program Makan Bergizi Gratis Mendorong Pemenuhan Gizi Anak Bangsa, Dalam Rangka Menuju Generasi Emas di Masa Depan.#MBG#MBG  #fyp#fyp ",,0,0,0,14
@sisigelap404,2026-01-12-12:36:17,"Dukung Program Makan Bergizi Gratis, Program Makan Bergizi Gratis Mendorong Pemenuhan Gizi Anak Bangsa, Dalam Rangka Menuju Generasi Emas di Masa Depan.#MBG#MBG  #fyp#fyp ",,0,0,0,16
@minahh388,2026-01-12-12:35:39,"Komitmen berkelanjutan untuk kesehatan ibu dan generasi masa depan. 🌱Program Makan Bergizi Gratis tetap berjalan, dengan perhatian khusus bagi ibu hamil dan balita, sebagai wujud kepedulian negara memastikan gizi terpenuhi di setiap kondisi.",,0,0,0,16
@minahh388,2026-01-12-12:34:37,"Melalui Program Makan Bergizi Gratis, perhatian tidak hanya untuk siswa, tetapi juga guru dan tenaga pendidik sebagai pilar utama masa depan bangsa. Bersama, kita kuatkan generasi dari ruang kelas.",,0,0,0,11
@kodim0419tanjab,2026-01-12-12:33:22,"Dukung Generasi Emas, Danpos Batang Asam Kawal Distribusi 2.926 Paket Makan Bergizi Gratis di Suban

Kuala Tungkal, Kodimtanjab.com  - Danpos Batang Asam Koramil 419-02/Tungkal Ulu Pelda Dobri Inoki Rajagukguk melaksanakan pendampingan sekaligus pengawalan (MBG)",,0,0,0,19
@Siapadula,2026-01-12-12:32:53,Sekda Magetan resmikan Dapur MBG di Taman Arum! Langkah konkret Pemkab dukung Program Nasional Makan Bergizi Gratis. Apresiasi tinggi bagi swasta yang berkolaborasi. Bersama kita wujudkan pemenuhan gizi untuk generasi masa depan.,,0,0,0,25
@Kodim1314gorut,2026-01-12-12:31:53,"Babinsa Koramil 1314-01/Kwandang Sertu Hendra Wahyudi melaksanakan pendampingan pendistribusian makan bergizi gratis kepada peserta didik yang disalurkan oleh Satuan Pelayanan Pemenuhan Gizi (SPPG) di wilayah Kec. Kwandang, Kab. Gorut, Senin (12/01/2026).",,0,0,0,21
@polsek_pklkuras,2026-01-12-12:29:07,Kanit Samapta AKP AHMAD HARIS  di dampingi Bhabinkamtibmas Kel. Sorek Satu menghadiri acara Lounching Makan Bergizi Gartis (MBG) di SMAN 01 Kecamatan Pangkalan Kuras,,0,0,0,16
@sekkedirikota,2026-01-12-12:19:27,"Kunjungan dan Pemberian MBG Perdana (Pertama) ke TK Bhayangkari 42 Kediri Kota

KEDIRI KOTA — Satuan Pelayanan Pemenuhan Gizi (SPPG) Semampir I Yayasan Kemala Bhayangkari Kota Kediri resmi memulai operasionalnya dengan mendistribusikan Makan Bergizi Gratis (MBG)",,0,0,1,32
@disway_update,2026-01-12-12:15:19,"Wakil Kepada Badan Gizi Nasional (BGN), Nanik S Deyang bersama Wakil Menteri Kesehatan, Benjamin Paulus Octavianus meninjau pelaksanaan program Makan Bergizi Gratis (MBG) di SMKN 1 Jakarta pada Kamis (8/1/2026).#BGN#BGN  #MBG#MBG  #SMKN1Jakarta#SMKN1Jakarta  #Disway#Disway ",,2,0,0,57
@benteng_pertiwi,2026-01-12-12:12:24,"Program Makan Bergizi Gratis tetap berjalan selama Ramadhan, memastikan pemenuhan gizi bagi ibu hamil, ibu menyusui, dan balita tetap terjaga.#MBG#MBG #LanjutkanMBG#LanjutkanMBG #MakanBergiziGratis#MakanBergiziGratis #AnakSehat#AnakSehat #BGN#BGN ",,5,0,5,51
@benteng_pertiwi,2026-01-12-12:10:33,"Program Makan Bergizi Gratis tetap berjalan selama Ramadhan, memastikan pemenuhan gizi bagi ibu hamil, ibu menyusui, dan balita tetap terjaga.#MBG#MBG #LanjutkanMBG#LanjutkanMBG #MakanBergiziGratis#MakanBergiziGratis #AnakSehat#AnakSehat #BGN#BGN ",,5,0,5,48
@MoccaBottol,2026-01-12-12:01:47,"MBG bukan sekadar makan bergizi, tapi investasi besar untuk Generasi Emas Indonesia.",,1,0,0,12
@LombokPost32,2026-01-12-12:01:26,DLH Mataram Beri Peringatan Keras: Dapur Makan Bergizi Gratis Wajib Kelola Sampah Mandiri,,0,0,0,12
@CinduaMato9,2026-01-12-12:00:12,Program Makan Bergizi Gratis (MBG) wujudkan gizi yang layak bagi anak-anak Indonesia. #MBG#MBG  #BGN#BGN  #SPPG#SPPG  #IndonesiaMaju#IndonesiaMaju  #IndonesiaEmas#IndonesiaEmas ,,0,0,1,23
@BangsaNara,2026-01-12-12:00:08,"Program Makan Bergizi Gratis tetap berjalan selama Ramadhan, memastikan pemenuhan gizi bagi ibu hamil, ibu menyusui, dan balita tetap terjaga.#MBG#MBG #LanjutkanMBG#LanjutkanMBG #MakanBergiziGratis#MakanBergiziGratis #AnakSehat#AnakSehat #BGN#BGN ",,5,0,5,44
@BangsaNara,2026-01-12-11:59:18,"Program Makan Bergizi Gratis tetap berjalan selama Ramadhan, memastikan pemenuhan gizi bagi ibu hamil, ibu menyusui, dan balita tetap terjaga.#MBG#MBG #LanjutkanMBG#LanjutkanMBG #MakanBergiziGratis#MakanBergiziGratis #AnakSehat#AnakSehat #BGN#BGN ",,6,0,6,46
@Mama__Azzahra,2026-01-12-11:53:18,"Mulai 2026, Program Makan Bergizi Gratis tidak hanya untuk siswa, tetapi juga mencakup guru dan tenaga pendidik. Program ini ditujukan untuk mendukung kesehatan di lingkungan pendidikan.",,0,0,0,24
@MAKsahang,2026-01-12-11:49:45,"Program Makan Bergizi Gratis (MBG) hadir sebagai wujud nyata kepedulian negara untuk memastikan setiap anak Indonesia tumbuh sehat, kuat, dan siap meraih masa depan. #MakanBergiziGratis#MakanBergiziGratis #GenerasiSehat#GenerasiSehat #IndonesiaMaju#IndonesiaMaju ",,0,0,0,37
@TVRI_Jambi,2026-01-12-11:37:48,"(Senin, 12Januari 2026)

Seiring bertambahnya dapur SPPG makan bergizi gratis, Pemkot Jambi akan melibatkan Majelis Ulama Indonesia atau MUI. #JambiHariIni#JambiHariIni #TVRIJambi#TVRIJambi #MediaPemersatuBangsa#MediaPemersatuBangsa ",,0,0,1,34
@IndiraNews,2026-01-12-11:35:46,"Berdasarkan catatan Dinas Kesehatan (Dinkes) Kabupaten Mojokerto, diduga 216 siswa jenjang PAUD hingga SMA alami keracunan dari Makan Bergizi Gratis MBG).",,14,1,1,83
@ekageka_,2026-01-12-11:28:32,"Plot twist yang ditunggu-tunggu! 🤩 Mulai 2026, gak cuma siswa aja, tapi Bapak/Ibu guru & tenaga pendidik juga dapet jatah Makan Bergizi Gratis. Definisi semuanya dapet gizi yang sama biar ngajarnya makin semangat & gak loyo 🏫🍱",,0,0,1,10
@MAKsahang,2026-01-12-11:27:15,"Program Makan Bergizi Gratis (MBG) hadir sebagai wujud nyata kepedulian negara untuk memastikan setiap anak Indonesia tumbuh sehat, kuat, dan siap meraih masa depan. #MakanBergiziGratis#MakanBergiziGratis #GenerasiSehat#GenerasiSehat #IndonesiaMaju#IndonesiaMaju ",,0,0,0,26
@MAKsahang,2026-01-12-11:27:11,"Program Makan Bergizi Gratis (MBG) hadir sebagai wujud nyata kepedulian negara untuk memastikan setiap anak Indonesia tumbuh sehat, kuat, dan siap meraih masa depan. #MakanBergiziGratis#MakanBergiziGratis #GenerasiSehat#GenerasiSehat #IndonesiaMaju#IndonesiaMaju ",,1,0,0,28
@kilakinansih,2026-01-12-11:26:31,"Program Makan Bergizi Gratis (MBG) memasuki babak baru di 2026 🍽️✨Tak hanya siswa, guru dan tenaga pendidik kini juga menjadi penerima manfaat. Upaya nyata untuk meningkatkan kesejahteraan dan kualitas pendidikan Indonesia.",,0,0,0,22
@DANAUBERITA,2026-01-12-11:21:04,"Dari lahan pertanian hingga meja makan, pangan lokal Alor dimanfaatkan secara optimal untuk mendukung Program Makan Bergizi Gratis yang berkelanjutan",,0,0,0,27
@DANAUBERITA,2026-01-12-11:20:05,"Dari lahan pertanian hingga meja makan, pangan lokal Alor dimanfaatkan secara optimal untuk mendukung Program Makan Bergizi Gratis yang berkelanjutan",,0,0,0,24
@DudungSuli5307,2026-01-12-11:19:18,"Tidak sadar klo MBG itu BERBAYAR?
Gantilah tahun 2026 jadi MAKAN BERGIZI RAKYAT.

Di Tengah Pemulihan, Makan Bergizi Gratis Jadi Penopang Warga | JENDELA ISTANA",,0,0,0,24
@adyatma_ydstra,2026-01-12-11:17:46,"Presiden Prabowo beneran niat ngebantu gizi bangsa lewat Program Makan Bergizi Gratis, harga pangan juga makin stabil #MakanBergiziGratis#MakanBergiziGratis ",,0,0,0,35
@ulva_arindu,2026-01-12-11:13:25,"Mulai 2026, Program Makan Bergizi Gratis (MBG) memasuki babak baru. Tak hanya untuk siswa, guru dan seluruh tenaga pendidik juga ikut menjadi penerima manfaat demi mendukung lingkungan belajar yang lebih sehat dan optimal.",,0,0,0,32
@KodimBulukumba,2026-01-12-11:12:09,"Babinsa Bontotangnga Dampingi Program Makan Bergizi di SDN 151 Timbula

BULUKUMBA – Babinsa Koramil 1411-06/Bontotiro, Serma Muslimin, melaksanakan pendampingan Makan Bergizi Gratis bagi siswa-siswi di SDN 151/Timbula, Desa Bontotangnga, Kecamatan Bontotiro, Senin (12/01/2026).",,0,0,0,22
@oliviaureel,2026-01-12-11:07:59,"Sekda Magetan resmi membuka dapur Makan Bergizi Gratis di Taman Arum, dukungan nyata terhadap program nasional dari BGN. MBG memberikan manfaat besar dengan menyediakan makanan bergizi bagi masyarakat, didukung kolaborasi pemerintah dan sektor swasta yg sangat berharga.",,1,0,0,31
@oliviaureel,2026-01-12-11:07:34,"Program Makan Bergizi Gratis memasuki babak baru tahun 2026, kini juga menjangkau guru dan tenaga pendidik selain siswa. Badan Gizi Nasional terus berperan penting dengan MBG yang memberikan manfaat besar, menjamin asupan nutrisi untuk mendukung kinerja dan kesehatan pendidik.",,0,0,0,32
@Halimunkelabuu,2026-01-12-11:01:11,"Makan Bergizi Gratis bukan hanya program, tapi komitmen.
Lewat peresmian Dapur MBG di Taman Arum oleh Sekda Magetan, program strategis nasional ini terus diperkuat demi kesejahteraan rakyat.",,0,0,0,35
@Barkahsajaa11,2026-01-12-11:00:33,"Sekda Magetan, Welly Kristianto, meresmikan Dapur MBG di Taman Arum sebagai bentuk dukungan pada Program Nasional.
Kolaborasi pemerintah dan sektor swasta jadi kunci sukses Makan Bergizi Gratis untuk masyarakat.",,0,0,0,5
@Linda_Irfanti,2026-01-12-11:00:30,"Badan Gizi Nasional (BGN) menegaskan seluruh tenaga sekolah, termasuk petugas kebersihan (OB) hingga guru, berhak menerima manfaat program Makan Bergizi Gratis (MBG).",,0,0,0,23
@SultanRiz_,2026-01-12-10:59:43,"Dukung Program Nasional, Sekda Magetan resmikan Dapur MBG di Taman Arum.
Langkah ini jadi bukti nyata bahwa Makan Bergizi Gratis bukan sekadar wacana, tapi aksi nyata untuk masa depan generasi yang lebih sehat.",,0,0,0,27
@Rey_Bachtiar2,2026-01-12-10:59:28,Program Makan Bergizi Gratis tetap berjalan selama puasa dengan fokus ibu hamil dan balita wujud komitmen negara menjaga gizi generasi,,0,0,0,13
@bangherwin,2026-01-12-10:58:20,"Mau sampe jutaan siswa keracunan pun pemerintah akan selalu mengklaim bahwa program Makan Bergizi Gratis mereka berhasil.

Kenapa?
Karena ukuran sukses program ini bukan kesehatan anak, tapi kemampuan negara menyangkal realitas.

Semua data bisa dipelintir, dan tanggung jawab",,144,2282,4252,63578
@adeelinaimawn,2026-01-12-10:57:59,"Program Makan Bergizi Gratis memasuki babak baru. Mulai 2026, guru dan tenaga pendidik juga menjadi penerima manfaat. Negara hadir memastikan gizi yang baik untuk ekosistem pendidikan yang lebih sehat dan kuat.",,0,0,0,18
@Rian__Az,2026-01-12-10:57:04,"Dukungan daerah untuk Program Makan Bergizi Gratis terus menguat.

Peresmian Dapur MBG di Magetan jadi bukti kolaborasi nyata pemerintah dan swasta.

Ketika pusat dan daerah sejalan, program nasional tak sekadar slogan, ia hadir, bekerja, dan berdampak langsung bagi masyarakat.",,0,1,1,72
@SultanRiz_,2026-01-12-10:57:04,"Kepala Badan Gizi Nasional menegaskan Program Makan Bergizi Gratis tetap berjalan selama bulan puasa. Skema pelaksanaan akan disesuaikan dengan kondisi daerah, dengan ibu hamil dan balita sebagai prioritas utama pemenuhan gizi.",,0,0,0,15
@odejale,2026-01-12-10:55:47,"Presiden Prabowo ingatkan pelaksanaan MBG tetap ketat
Presiden Prabowo menegaskan pelaksanaan program Makan Bergizi Gratis (MBG) harus tanpa penyimpangan dan diawasi ketat agar kualitas dan manfaatnya tetap maksimal untuk masyarakat",,0,0,0,29
@Barkahsajaa11,2026-01-12-10:55:11,"MBG 2026 hadir dengan cakupan lebih luas. Pemerintah memastikan guru dan tenaga pendidik ikut menerima Makan Bergizi Gratis, karena mendidik generasi masa depan membutuhkan pendidik yang kuat, fokus, dan sejahtera.",,0,0,0,4
@Halimunkelabuu,2026-01-12-10:54:39,"Program Makan Bergizi Gratis (MBG) memasuki babak baru di tahun 2026. Tidak lagi terbatas pada siswa, kini guru dan seluruh tenaga pendidik juga menjadi penerima manfaat. Langkah ini menegaskan bahwa kualitas pendidikan dimulai dari manusia yang sehat dan terpenuhi gizinya.",,0,0,0,27
@iyo_jha,2026-01-12-10:51:31,"Kepala BGN memastikan program Makan Bergizi Gratis tetap jalan selama bulan puasa. Ibu hamil & balita jadi prioritas utama penanganan gizi. 
Skema distribusi akan fleksibel mengikuti kondisi daerah. Gizi terjaga, ibadah lancar!",,0,0,0,15
@Aprilia_wiji,2026-01-12-10:51:25,"Pemerintah menyiapkan anggaran super jumbo sekitar Rp335 Triliun, untuk mempercepat pencapaian program Makan Bergizi Gratis yang menjangkau sebanyak 8 2,9 dan 5 manfaat sebelum pertengahan tahun 2026.#LanjutkanMBG#LanjutkanMBG  

Senin Banjir Manggarai #GoldenGlobes#GoldenGlobes  
Aurelie Broken Strings",,0,0,0,289
@MAKsahang,2026-01-12-10:50:13,"Program Makan Bergizi Gratis (MBG) hadir sebagai wujud nyata kepedulian negara untuk memastikan setiap anak Indonesia tumbuh sehat, kuat, dan siap meraih masa depan. #MakanBergiziGratis#MakanBergiziGratis #GenerasiSehat#GenerasiSehat #IndonesiaMaju#IndonesiaMaju ",,0,0,0,27
@masselaa_,2026-01-12-10:48:42,"Perubahan nyata dimulai dari piring makan anak sekolah! Lewat program MBG, anak-anak Indonesia tumbuh lebih sehat, aktif, dan fokus belajar. Mari dukung konsistensi asupan bergizi demi mencetak generasi 2030 yang tangguh dan cerdas.",,0,0,0,27
@G0LIATH87,2026-01-12-10:47:31,"Pemerintah menargetkan Program Makan Bergizi Gratis (MBG) merata hingga ke seluruh desa di Indonesia. Langkah ini menjadi fondasi penting penguatan gizi bagi anak-anak, ibu hamil, dan lansia agar tumbuh sehat, kuat, dan produktif.
Pemenuhan gizi sejak dini bukan sekadar bantuan",,0,1,0,114
@bdg1203,2026-01-12-10:42:54,"Program Makan Bergizi Gratis tetap berjalan selama bulan puasa. Pemerintah menegaskan bahwa ibu hamil dan balita menjadi prioritas utama, dengan skema yang disesuaikan kondisi daerah agar manfaatnya tetap optimal dan tepat sasaran.",,0,0,0,9
@gariisbawah,2026-01-12-10:42:18,"Program Makan Bergizi Gratis memasuki fase baru. Mulai 2026, guru dan tenaga pendidik ikut menjadi penerima manfaat. Negara hadir bukan hanya untuk murid, tetapi juga untuk mereka yang setiap hari menjaga kualitas pendidikan di ruang kelas.",,0,0,0,23
@malesiiin,2026-01-12-10:41:29,"Senin sampai Jumat, menu selalu ganti biar nggak bosan! Program Makan Bergizi Gratis ini bukan cuma soal kenyang, tapi soal kualitas nutrisi. Mari kita dukung tumbuh kembang generasi hebat dimulai dari piring makan mereka hari ini.",,0,0,0,16
@oxrth_,2026-01-12-10:39:43,"Dampak Program Makan Bergizi Gratis (MBG) sudah terasa! Anak-anak yang dulunya lemas kini jadi lebih aktif, ceria, dan rajin masuk sekolah. 
Gizi yang terjaga membuat mereka lebih fokus belajar dan jarang sakit. Langkah kecil untuk perubahan besar bagi masa depan.",,0,0,0,32
@G0LIATH87,2026-01-12-10:36:46,"Program Makan Bergizi Gratis (MBG) memasuki babak baru. Mulai 2026, perhatian negara tidak hanya tertuju pada siswa, tetapi juga pada guru dan seluruh tenaga pendidik. Mereka yang setiap hari mendampingi, mengajar, dan membentuk masa depan generasi bangsa kini ikut merasakan",,0,3,5,151
@SemadKinclong,2026-01-12-10:35:39,Dukungan daerah untuk program strategis nasional terus berjalan. Sekda Magetan meresmikan Dapur MBG Taman Arum sebagai langkah nyata kolaborasi pemerintah dan sektor swasta demi suksesnya Program Makan Bergizi Gratis.,,0,0,0,35
@SemadKinclong,2026-01-12-10:35:33,"Program Makan Bergizi Gratis memasuki babak baru di 2026. Tak hanya siswa, guru dan tenaga pendidik kini ikut menjadi penerima manfaat MBG sebagai bentuk perhatian negara pada pilar pendidikan yang sehat dan kuat.",,0,0,0,28
@AbangTimbo,2026-01-12-10:34:49,Program Makan Bergizi gratis terus meluaskan jangkauannya tanpa kompromi sedikitpun masalah kualitas makanan hingga distribusi demi optimalnya manfaat yang diterima. #KalbarDamai#KalbarDamai  #MakanBergiziGratis#MakanBergiziGratis  #IndonesiaEmas#IndonesiaEmas ,,0,0,0,7
